customer_id,nome,email,telefone,data_nascimento,cidade,estado,renda_mensal,score_credito,num_produtos,valor_compras_total,data_cadastro,canal_aquisicao,status_cliente,satisfacao,email_disponivel,telefone_disponivel,idade,faixa_etaria,meses_relacionamento,ticket_medio,segmento_renda,score_credito_norm,valor_norm,satisfacao_norm,indice_engajamento,alto_valor,classe_risco
CUST-00781,Brenda Aparecida,joao-lucas62@example.com,84 5353 4208,1966-04-07,Castro do Galho,SE,5111.924595315733,443.0,4,1079.3578060806226,2021-07-27,Orgânico,Prospect,5.0,1,1,59.0,51-65,55.5,269.83945152015565,Prata,0.26,0.06701901497781107,1.0,0.3775,0,Alto Risco
CUST-00782,Dom Novais,cavalcantiester@example.net,+55 (061) 3512 4668,1960-03-21,Rios,MT,1929.9684775751452,569.0,4,4076.215486283961,2022-01-21,Social,Ativo,2.0,1,1,66.0,65+,49.7,1019.0538715709903,Bronze,0.4890909090909091,0.2530985973224571,0.25,0.3467,0,Moderado
CUST-00783,Fernando Leão,mouraluiz-miguel@example.org,Não informado,1963-07-01,Câmara de Mendes,PE,5111.924595315733,793.0,2,5503.452981903532,2022-02-05,Pago,Ativo,1.0,1,0,62.0,51-65,49.2,2751.726490951766,Prata,0.8963636363636364,0.34171800652759776,0.0,0.4781,1,Excelente
CUST-00784,Anna Liz Câmara,email_nao_informado@desconhecido.com,(071) 1225 0338,1972-01-25,Vargas de Minas,PB,7535.722721315717,532.0,0,1282.4996592605237,2022-08-13,Pago,Prospect,5.0,0,1,54.0,51-65,43.0,0.0,Platina,0.4218181818181818,0.0796324104840897,1.0,0.4466,0,Moderado
CUST-00785,Nicolas Costela,xpimenta@example.org,31 4314 5158,1980-07-17,Alves da Prata,AC,7272.484896359479,594.0,1,128.45965461946005,2024-02-15,Pago,Ativo,4.0,1,1,45.0,36-50,24.9,128.45965461946005,Ouro,0.5345454545454545,0.00797626094746839,0.75,0.4041,0,Moderado
CUST-00786,Ísis Costa,email_nao_informado@desconhecido.com,+55 (021) 7685-7028,1975-05-01,Leão da Serra,SP,10472.902728433051,705.0,6,9449.200023078529,2023-12-02,Social,Ativo,4.0,0,1,50.0,51-65,27.3,1574.8666705130881,Platina,0.7363636363636363,0.5867156139580743,0.75,0.6874,1,Bom
CUST-00787,Ísis Leão,vitor-gabrieljesus@example.com,+55 21 9421 2180,1977-07-10,Nascimento da Serra,MT,5111.924595315733,744.0,0,1481.881251652952,2022-10-19,Referral,Ativo,4.0,1,1,48.0,36-50,40.8,0.0,Prata,0.8072727272727273,0.09201232551464804,0.75,0.5426,0,Excelente
CUST-00788,Lunna Moura,maria-sophiateixeira@example.org,11 4132-3688,1972-05-20,Pires de Melo,RS,6777.9234313518255,620.0,3,394.0598695786264,2025-06-15,Referral,Ativo,5.0,1,1,53.0,51-65,8.9,131.35328985954212,Ouro,0.5818181818181818,0.024467793861002177,1.0,0.4913,0,Moderado
CUST-00789,Elisa Guerra,joao-guilherme05@example.org,31 8908 3001,1957-01-11,Farias,RO,5111.924595315733,578.0,4,2369.472426514993,2025-06-26,Social,Ativo,4.0,1,1,69.0,65+,8.5,592.3681066287483,Prata,0.5054545454545455,0.14712425031580037,0.75,0.4412,0,Moderado
CUST-00790,Maria Liz Pacheco,duartepedro@example.net,0500 974 2853,1998-10-09,Viana,MS,5111.924595315733,821.0,1,5120.6270623513465,2024-05-26,Email,Ativo,4.0,1,1,27.0,26-35,21.6,5120.6270623513465,Prata,0.9472727272727273,0.31794774620074023,0.75,0.6777,1,Excelente
CUST-00791,Francisco Das Neves,melinafogaca@example.org,+55 (071) 3938-5698,1992-05-31,Freitas Alegre,AC,6639.107052571455,850.0,2,877.0143704348202,2021-12-28,Pago,Inativo,5.0,1,1,33.0,26-35,50.5,438.5071852174101,Ouro,1.0,0.05445519446545462,1.0,0.6691,0,Excelente
CUST-00792,Maria Laura Da Costa,leaoyago@example.com,(084) 6214 1729,1974-06-16,Cassiano,GO,5683.834551383172,767.0,2,1099.0434954066443,2022-06-07,Email,Prospect,4.0,1,1,51.0,51-65,45.2,549.5217477033221,Ouro,0.8490909090909091,0.06824133022893238,0.75,0.551,0,Excelente
CUST-00793,Ágatha Da Mota,tcunha@example.org,Não informado,1980-01-26,Marques do Norte,RN,5943.80741537513,648.0,1,973.054574925262,2023-09-08,Orgânico,Ativo,3.0,1,0,46.0,36-50,30.1,973.054574925262,Ouro,0.6327272727272727,0.06041848102988808,0.5,0.3992,0,Bom
CUST-00794,Lucas Gabriel Borges,andradebenjamim@example.com,+55 31 8481 6176,,Marques,AL,2010.7760014610967,553.0,3,16105.24724121924,2024-04-18,Pago,Prospect,5.0,1,1,,,22.8,5368.41574707308,Bronze,0.46,1.0,1.0,0.784,0,Moderado
CUST-00795,Dr. Samuel Sampaio,theoferreira@example.net,+55 71 8404-3479,1948-10-26,Cardoso,RR,2305.978602460575,550.0,3,769.6621562146179,2023-09-14,Social,Ativo,4.0,1,1,77.0,65+,29.9,256.5540520715393,Bronze,0.45454545454545453,0.04778952751776265,0.75,0.386,0,Moderado
CUST-00796,Lavínia Silveira,email_nao_informado@desconhecido.com,(041) 3872-6069,1954-07-14,Nunes de Goiás,PA,10272.307870868235,713.0,2,2999.1181490436343,2023-12-31,Orgânico,Ativo,2.0,0,1,71.0,65+,26.4,1499.5590745218171,Platina,0.7509090909090909,0.18621993839174292,0.25,0.428,0,Bom
CUST-00797,Murilo Rios,antony82@example.com,+55 31 0996-8670,1985-04-01,Câmara da Serra,RN,5111.924595315733,700.0,3,9078.306863174192,2023-07-26,Orgânico,Ativo,4.0,1,1,40.0,36-50,31.6,3026.1022877247306,Prata,0.7272727272727273,0.5636862773481348,0.75,0.6757,1,Bom
CUST-00798,Evelyn Siqueira,luisa90@example.net,+55 (081) 1155 6448,1949-08-13,Nascimento das Flores,AM,7919.239743042373,818.0,2,556.0606909531542,2025-04-29,Pago,Inativo,5.0,1,1,76.0,65+,10.4,278.0303454765771,Platina,0.9418181818181818,0.03452667833189116,1.0,0.6388,0,Excelente
CUST-00799,Sra. Amanda Martins,teixeiraclara@example.com,51 4475 5192,1975-06-21,Nascimento,AM,5013.165662474685,728.0,0,12374.05535008823,2022-06-19,Referral,Ativo,4.0,1,1,50.0,51-65,44.8,0.0,Prata,0.7781818181818182,0.768324457535708,0.75,0.7677,1,Excelente
CUST-00800,Ana Lopes,email_nao_informado@desconhecido.com,61 2057 3948,1955-10-26,Montenegro de Moreira,PE,5018.213624423278,470.0,1,10312.780004854558,2024-02-24,Pago,Inativo,5.0,0,1,70.0,65+,24.6,10312.780004854558,Prata,0.3090909090909091,0.640336646211824,1.0,0.5978,0,Alto Risco
CUST-00801,Maria Júlia Aragão,heitoroliveira@example.org,+55 (041) 8756-2063,1977-12-16,Gomes,SE,9478.66406763495,648.0,3,7556.878727664339,2024-06-14,Referral,Prospect,5.0,1,1,48.0,36-50,20.9,2518.959575888113,Platina,0.6327272727272727,0.4692184239384734,1.0,0.6673,0,Bom
CUST-00802,Kevin Moraes,opires@example.net,+55 41 6939-0370,1973-07-08,da Rosa,DF,22766.570256192055,530.0,4,845.2737290827175,2025-06-13,Social,Ativo,3.0,1,1,52.0,51-65,9.0,211.31843227067938,Platina,0.41818181818181815,0.05248436838146463,0.5,0.3106,0,Moderado
CUST-00803,Ian Azevedo,apeixoto@example.org,+55 (051) 6100 3350,2002-12-03,Alves,PR,5256.835684725299,604.0,3,3518.453341044084,2025-06-13,Referral,Inativo,5.0,1,1,23.0,18-25,9.0,1172.817780348028,Ouro,0.5527272727272727,0.21846627303175267,1.0,0.5476,0,Moderado
CUST-00804,Thiago Da Luz,machadomiguel@example.net,51 1762 2462,1958-11-04,Martins,GO,3556.0558341639653,680.0,2,5007.93209731189,2021-12-18,Orgânico,Churned,2.0,1,1,67.0,65+,50.8,2503.966048655945,Prata,0.6909090909090909,0.31095033949523937,0.25,0.4477,0,Bom
CUST-00805,Bernardo Rodrigues,antonellacorreia@example.net,+55 (021) 5379-6121,1973-11-26,Santos,PR,3625.881248568444,850.0,3,14947.431845311345,2023-08-18,Email,Ativo,5.0,1,1,52.0,51-65,30.8,4982.477281770448,Prata,1.0,0.9281094305125214,1.0,0.9748,1,Excelente
CUST-00806,Diego Vieira,lucca98@example.com,(084) 2378-4126,1977-04-21,Pastor das Pedras,AL,3958.337977795889,850.0,1,696.3877498789321,2021-11-16,Orgânico,Ativo,3.0,1,1,48.0,36-50,51.8,696.3877498789321,Prata,1.0,0.04323980498086488,0.5,0.5401,0,Excelente
CUST-00807,Daniel Azevedo,moraesjoao@example.org,(081) 2086 5081,1998-10-05,da Luz de Minas,RR,5741.602549430217,723.0,3,5083.90698009776,2025-09-24,Orgânico,Inativo,4.0,1,1,27.0,26-35,5.6,1694.6356600325869,Ouro,0.769090909090909,0.31566773884018223,0.75,0.6056,0,Excelente
CUST-00808,Esther Mendes,paulo62@example.org,+55 21 2578 8836,1950-12-10,Barros,AP,3515.285291053705,628.0,4,1447.9523885280323,2022-02-13,Orgânico,Inativo,4.0,1,1,75.0,65+,48.9,361.9880971320081,Prata,0.5963636363636363,0.08990562931702101,0.75,0.4575,0,Bom
CUST-00809,Luiz Felipe Caldeira,albuquerqueisaque@example.com,+55 (011) 2568 1895,1977-12-27,Rezende do Norte,MS,11837.518352958628,714.0,1,675.9603665675506,2024-12-14,Referral,Ativo,3.0,1,1,48.0,36-50,14.9,675.9603665675506,Platina,0.7527272727272727,0.041971436789714094,0.5,0.4408,0,Bom
CUST-00810,Dr. Juan Da Rosa,lleao@example.com,(081) 5572 4226,1992-10-20,Borges de Teixeira,RN,2627.4652796436503,757.0,4,1914.8641207854696,2025-08-31,Orgânico,Ativo,4.0,1,1,33.0,26-35,6.4,478.7160301963674,Bronze,0.8309090909090909,0.11889690931814008,0.75,0.5615,0,Excelente
CUST-00811,Luara Rodrigues,mendesdante@example.net,+55 61 3504 8588,1991-01-25,Cavalcanti do Campo,MT,4312.141162090868,612.0,0,5526.790095038314,2025-03-31,Orgânico,Ativo,4.0,1,1,35.0,36-50,11.4,0.0,Prata,0.5672727272727273,0.3431670443961412,0.75,0.5345,1,Moderado
CUST-00812,Srta. Antonella Vieira,da-rochaigor@example.org,0300-071-3688,2000-09-29,Mendes,MG,3612.618949977754,850.0,1,2188.2274076122203,2026-02-28,Pago,Ativo,3.0,1,1,25.0,26-35,0.4,2188.2274076122203,Prata,1.0,0.13587046351028645,0.5,0.5726,0,Excelente
CUST-00813,Lara Sousa,olivia94@example.com,+55 (061) 6113-2351,1971-02-14,Machado,MT,13532.97419220261,678.0,1,2699.055343816962,2023-10-16,Orgânico,Ativo,3.0,1,1,55.0,51-65,28.9,2699.055343816962,Platina,0.6872727272727273,0.16758856932721208,0.5,0.4586,0,Bom
CUST-00814,Mathias Rocha,laviniacaldeira@example.com,+55 (021) 0289-3056,1975-04-17,Câmara dos Dourados,MG,5639.712362067189,710.0,2,16105.24724121924,2025-11-03,Referral,Churned,4.0,1,1,50.0,51-65,4.3,8052.62362060962,Ouro,0.7454545454545455,1.0,0.75,0.8357,0,Bom
CUST-00815,Larissa Fonseca,email_nao_informado@desconhecido.com,81 5209 8031,1987-09-14,Mendes do Galho,AL,10120.225018541876,730.0,4,1782.6977833361002,2022-05-01,Social,Prospect,4.0,0,1,38.0,36-50,46.4,445.67444583402505,Platina,0.7818181818181819,0.11069049463416632,0.75,0.539,0,Excelente
CUST-00816,Sra. Maria Clara Rios,gabriel04@example.org,+55 (084) 5180 7303,2005-12-16,da Paz,MS,1737.33522580721,648.0,5,3344.4369285316484,2021-12-01,Social,Ativo,4.0,1,1,20.0,18-25,51.3,668.8873857063297,Bronze,0.6327272727272727,0.207661321707127,0.75,0.5133,0,Bom
CUST-00817,Ana Clara Pastor,santosluiz-miguel@example.org,(011) 8023-4970,1985-07-30,Correia,AM,5924.995379124814,751.0,3,1590.8022323489647,2022-03-12,Orgânico,Inativo,5.0,1,1,40.0,36-50,48.0,530.2674107829882,Ouro,0.82,0.09877539962736603,1.0,0.6126,0,Excelente
CUST-00818,Lucas Gabriel Sampaio,arthur-miguelporto@example.com,(011) 1843 5268,1975-09-30,Porto,PB,9161.28339919653,576.0,2,1746.0569492240622,2021-10-23,Orgânico,Prospect,4.0,1,1,50.0,51-65,52.6,873.0284746120311,Platina,0.5018181818181818,0.10841540791471127,0.75,0.4262,0,Moderado
CUST-00819,Lavínia Sampaio,ribeiroluana@example.org,+55 (061) 1545 9092,1998-03-08,Pacheco,AM,5111.924595315733,583.0,5,4163.412901144699,2021-09-21,Email,Ativo,4.0,1,1,28.0,26-35,53.7,832.6825802289399,Prata,0.5145454545454545,0.2585128212430665,0.75,0.4838,0,Moderado
CUST-00820,Pedro Henrique Garcia,sabrinasilva@example.net,+55 11 1150-6506,1982-09-26,Pereira,AM,10361.333902012257,518.0,5,9725.79855559125,2026-01-11,Orgânico,Ativo,4.0,1,1,43.0,36-50,2.0,1945.1597111182498,Platina,0.39636363636363636,0.603890049616833,0.75,0.5574,1,Moderado
CUST-00821,Anna Liz Macedo,emanuellada-cruz@example.com,+55 (071) 4063-0754,2001-07-12,Macedo,ES,3421.718143102718,703.0,2,2735.845478967807,2025-03-13,Social,Ativo,4.0,1,1,24.0,18-25,12.0,1367.9227394839036,Prata,0.7327272727272728,0.16987292638176793,0.75,0.54,0,Bom
CUST-00822,Luana Da Conceição,heitorfernandes@example.net,+55 (031) 9211-2807,1994-09-24,Viana das Pedras,PR,13181.151983308488,743.0,2,5119.601292747013,2026-01-16,Orgânico,Prospect,4.0,1,1,31.0,26-35,1.8,2559.8006463735064,Platina,0.8054545454545454,0.31788405456105473,0.75,0.6209,0,Excelente
CUST-00823,Hadassa Fonseca,carvalhomilena@example.net,+55 (071) 3744 3101,1975-11-10,Rocha,PR,5111.924595315733,705.0,1,327.0370109263582,2022-02-08,Email,Ativo,2.0,1,1,50.0,51-65,49.1,327.0370109263582,Prata,0.7363636363636363,0.020306239701142273,0.25,0.3642,0,Bom
CUST-00824,Vicente Sampaio,breno32@example.net,0300-183-4547,1982-07-02,da Rosa de Goiás,RO,3812.3954885181865,850.0,2,830.1624769439288,2023-10-30,Pago,Churned,5.0,1,1,43.0,36-50,28.4,415.0812384719644,Prata,1.0,0.05154608709261155,1.0,0.668,0,Excelente
CUST-00825,Lorenzo Souza,caldeiralaura@example.com,+55 (051) 7643 5708,1973-12-03,Nunes,RO,3598.053324586463,649.0,4,2440.968516339836,2024-04-27,Pago,Ativo,5.0,1,1,52.0,51-65,22.5,610.242129084959,Prata,0.6345454545454545,0.15156355439812816,1.0,0.5569,0,Bom
CUST-00826,Laura Pastor,rodriguesbenicio@example.net,+55 81 1460-4784,1998-08-29,Santos de Campos,PR,13593.800660076073,730.0,2,70.75134596453083,2022-08-16,Referral,Ativo,3.0,1,1,27.0,26-35,42.9,35.375672982265414,Platina,0.7818181818181819,0.004393061770790588,0.5,0.4393,0,Excelente
CUST-00827,Natália Borges,rael09@example.org,+55 (081) 6563 7281,1998-07-19,Vargas das Flores,SC,14849.18858521164,519.0,2,1020.2359107113932,2024-03-03,Referral,Ativo,5.0,1,1,27.0,26-35,24.3,510.1179553556966,Platina,0.3981818181818182,0.0633480439902987,1.0,0.4314,0,Moderado
CUST-00828,Arthur Da Conceição,gsa@example.net,84 1604 8391,2004-08-02,Nascimento,RR,3408.399076456349,604.0,0,2549.994294586282,2024-01-09,Pago,Ativo,4.0,1,1,21.0,18-25,26.1,0.0,Prata,0.5527272727272727,0.15833313555472223,0.75,0.464,0,Moderado
CUST-00829,Lívia Oliveira,isabella60@example.org,+55 (081) 2681-9894,1947-10-28,Mendonça,BA,3662.382709244644,733.0,2,52.75986083452113,2023-08-09,Referral,Prospect,3.0,1,1,78.0,65+,31.1,26.379930417260564,Prata,0.7872727272727272,0.00327594230900655,0.5,0.4411,0,Excelente
CUST-00830,Laís Sá,gramos@example.net,+55 41 2438-9218,1955-08-07,Camargo do Norte,PE,4034.956394368277,752.0,2,1075.436853986179,2025-01-21,Referral,Churned,2.0,1,1,70.0,65+,13.7,537.7184269930895,Prata,0.8218181818181818,0.06677555692741811,0.25,0.4146,0,Excelente
CUST-00831,Hadassa Casa Grande,camargodaniel@example.com,71 4870-4856,1959-09-12,Sousa,RJ,5111.924595315733,615.0,3,2525.6352507814177,2021-08-25,Orgânico,Ativo,5.0,1,1,66.0,65+,54.6,841.8784169271393,Prata,0.5727272727272728,0.15682064441192742,1.0,0.534,0,Moderado
CUST-00832,Pedro Abreu,bentogomes@example.org,+55 84 8657-8986,1996-09-02,Costela Grande,MG,2583.6118414481043,641.0,1,2979.6229880915257,2023-08-16,Orgânico,Churned,5.0,1,1,29.0,26-35,30.9,2979.6229880915257,Bronze,0.62,0.18500945334546473,1.0,0.5628,0,Bom
CUST-00833,Ana Vitória Pinto,isaac81@example.com,51 4060 2284,1986-09-28,Monteiro Verde,RR,2433.538045636508,468.0,2,9101.191062778344,2022-09-12,Pago,Prospect,4.0,1,1,39.0,36-50,42.0,4550.595531389172,Bronze,0.3054545454545455,0.5651071931069183,0.75,0.5075,0,Alto Risco
CUST-00834,Danilo Andrade,bentoaparecida@example.org,(084) 8966-6032,,Mendonça,PR,2871.3618385824084,607.0,0,3628.14042630005,2025-05-15,Orgânico,Ativo,1.0,1,1,,,9.9,0.0,Bronze,0.5581818181818182,0.22527691577527023,0.0,0.3021,0,Moderado
CUST-00835,Emanuelly Da Cunha,thomasmendes@example.com,(051) 5647 3894,1964-07-13,Fogaça,MT,4796.878048988697,757.0,4,1874.921699325056,2022-03-20,Referral,Inativo,4.0,1,1,61.0,51-65,47.8,468.730424831264,Prata,0.8309090909090909,0.11641682187445362,0.75,0.5606,0,Excelente
CUST-00836,Agatha Nogueira,diogo72@example.org,+55 61 6162 6723,1983-08-23,Nogueira,MA,5790.363288784007,648.0,4,9325.01317856246,2024-11-26,Orgânico,Ativo,5.0,1,1,42.0,36-50,15.5,2331.253294640615,Ouro,0.6327272727272727,0.5790046584753029,1.0,0.7057,1,Bom
CUST-00837,Aurora Camargo,ybarbosa@example.com,+55 11 8843-7185,1945-08-05,Barbosa Paulista,SC,14550.05925310728,710.0,3,5378.005974598065,2024-03-16,Pago,Inativo,3.0,1,1,80.0,65+,23.9,1792.6686581993551,Platina,0.7454545454545455,0.333928805565541,0.5,0.5401,0,Bom
CUST-00838,Samuel Carvalho,luiz-fernandofonseca@example.com,21 3516-4431,1977-12-19,Fernandes da Mata,DF,2443.415590194925,656.0,6,781.0414596856251,2021-07-20,Orgânico,Ativo,4.0,1,1,48.0,36-50,55.7,130.17357661427084,Bronze,0.6472727272727272,0.048496086274705134,0.75,0.4634,0,Bom
CUST-00839,Ana Carolina Montenegro,julianacosta@example.com,Não informado,1951-04-17,Borges de da Mota,ES,9789.108596559325,651.0,4,490.8076873272026,2024-04-06,Pago,Inativo,2.0,1,0,74.0,65+,23.2,122.70192183180065,Platina,0.6381818181818182,0.030475017239787884,0.25,0.3284,0,Bom
CUST-00840,Nina Souza,kfarias@example.org,Não informado,1957-02-07,Ramos,MT,4231.059904284779,648.0,1,3942.506963346516,2026-03-01,Orgânico,Ativo,3.0,1,0,69.0,65+,0.4,3942.506963346516,Prata,0.6327272727272727,0.2447964259285752,0.5,0.4638,0,Bom
CUST-00841,Erick Cassiano,moreirabryan@example.net,+55 (081) 0177 0655,1985-05-14,da Mota,MG,4747.509307752795,734.0,1,2872.5026908824293,2024-10-18,Orgânico,Prospect,4.0,1,1,40.0,36-50,16.8,2872.5026908824293,Prata,0.7890909090909091,0.17835818648785723,0.75,0.5656,0,Excelente
CUST-00842,Juliana Moura,fernando37@example.net,Não informado,1953-07-25,Pinto de Rocha,PI,7882.28917035984,701.0,1,5456.8315717304495,2021-08-09,Orgânico,Prospect,4.0,1,0,72.0,65+,55.1,5456.8315717304495,Platina,0.7290909090909091,0.3388232102245791,0.75,0.5977,0,Bom
CUST-00843,Lucas Gabriel Almeida,da-costaluiz-fernando@example.org,(011) 7932-3800,1959-05-25,Nascimento da Mata,ES,2239.694126613866,709.0,3,4698.708755691355,2023-06-03,Email,Ativo,4.0,1,1,66.0,65+,33.3,1566.2362518971183,Bronze,0.7436363636363637,0.291750178393141,0.75,0.5871,0,Bom
CUST-00844,Sofia Garcia,cavalcantefelipe@example.net,0300 585 9391,1995-04-05,Moraes Paulista,PI,6423.29703895955,587.0,1,3434.8772586002524,2024-08-17,Orgânico,Ativo,3.0,1,1,30.0,26-35,18.8,3434.8772586002524,Ouro,0.5218181818181818,0.21327690330696325,0.5,0.4084,0,Moderado
CUST-00845,Sophie Cavalcanti,biancaabreu@example.net,Não informado,1963-03-02,Pereira de Montenegro,SP,5111.924595315733,392.0,3,15037.314022820969,2025-09-30,Referral,Ativo,4.0,1,0,63.0,51-65,5.4,5012.438007606989,Prata,0.16727272727272727,0.9336903555466669,0.75,0.5812,1,Alto Risco
CUST-00846,Theodoro Da Cruz,lucas-gabriel71@example.org,0900 157 4911,2006-09-04,Carvalho de Brito,PA,6937.632693104157,782.0,2,2669.413686448067,2023-08-19,Orgânico,Inativo,3.0,1,1,19.0,18-25,30.8,1334.7068432240335,Ouro,0.8763636363636363,0.16574807244287795,0.5,0.5336,0,Excelente
CUST-00847,Luiz Felipe Da Rosa,correiabarbara@example.com,0900-278-8550,2002-05-19,Aragão,RS,6017.445127138533,593.0,2,420.1033662277124,2025-10-08,Orgânico,Ativo,4.0,1,1,23.0,18-25,5.1,210.0516831138562,Ouro,0.5327272727272727,0.0260848753164443,0.75,0.4097,0,Moderado
CUST-00848,Antony Novais,email_nao_informado@desconhecido.com,(081) 7071 0149,1989-02-14,Novaes da Praia,SP,22766.570256192055,546.0,2,6166.483965116348,2021-05-23,Pago,Inativo,4.0,0,1,37.0,36-50,57.7,3083.241982558174,Platina,0.44727272727272727,0.38288663767508346,0.75,0.5004,0,Moderado
CUST-00849,Dr. Liam Viana,cteixeira@example.org,0900-525-3727,1969-02-12,da Cruz,SP,3145.040388001923,733.0,1,1015.5469820165108,2023-01-22,Pago,Ativo,4.0,1,1,57.0,51-65,37.6,1015.5469820165108,Bronze,0.7872727272727272,0.06305690107118339,0.75,0.5245,0,Excelente
CUST-00850,Stephany Sampaio,pietrosilva@example.org,(061) 2511-5254,1962-06-01,Rocha,PE,5111.924595315733,603.0,4,5256.787727359929,2025-11-12,Email,Ativo,4.0,1,1,63.0,51-65,4.0,1314.1969318399822,Prata,0.5509090909090909,0.32640217493252005,0.75,0.5221,1,Moderado
CUST-00851,Kevin Albuquerque,rochaotto@example.org,+55 21 6950-0928,1985-12-26,Sales,AC,3177.34630308241,777.0,3,11021.6710612966,2024-09-29,Email,Ativo,5.0,1,1,40.0,36-50,17.4,3673.8903537655333,Bronze,0.8672727272727273,0.6843528010602716,1.0,0.8364,1,Excelente
CUST-00852,Daniel Rodrigues,nmacedo@example.net,+55 (084) 4963-6945,1956-05-02,Ribeiro,RS,5111.924595315733,648.0,1,4176.717403919392,2022-11-30,Social,Ativo,5.0,1,1,69.0,65+,39.4,4176.717403919392,Prata,0.6327272727272727,0.25933891863700415,1.0,0.5939,0,Bom
CUST-00853,Sr. Renan Alves,da-luzdaniel@example.org,(051) 2040 6008,1959-02-21,Duarte,PE,3145.817308487404,732.0,0,3172.452708684737,2023-01-14,Referral,Prospect,4.0,1,1,67.0,65+,37.9,0.0,Bronze,0.7854545454545454,0.19698255240473836,0.75,0.5706,0,Excelente
CUST-00854,Alana Fogaça,ana-luiza27@example.com,+55 51 2551 9452,1982-02-12,Oliveira das Pedras,AC,5111.924595315733,486.0,4,2159.1553738911425,2025-12-22,Pago,Churned,1.0,1,1,44.0,36-50,2.7,539.7888434727856,Prata,0.3381818181818182,0.13406533544949695,0.0,0.1822,0,Alto Risco
CUST-00855,Luiz Felipe Porto,email_nao_informado@desconhecido.com,71 1692 0019,1984-09-13,Oliveira,MT,13284.496712608983,795.0,1,1586.204783708691,2022-04-01,Pago,Ativo,5.0,0,1,41.0,36-50,47.4,1586.204783708691,Platina,0.9,0.09848993684797402,1.0,0.6445,0,Excelente
CUST-00856,Pedro Ferreira,luara93@example.net,+55 21 0530-1468,1947-02-07,Montenegro,RS,5111.924595315733,681.0,1,1523.9571465536926,2021-11-17,Email,Ativo,2.0,1,1,79.0,65+,51.8,1523.9571465536926,Prata,0.6927272727272727,0.0946248836623462,0.25,0.3727,0,Bom
CUST-00857,Bianca Vasconcelos,email_nao_informado@desconhecido.com,51 2588 3104,1981-10-07,Ferreira,PE,2744.4915218055053,606.0,5,3540.690484418075,2024-09-16,Referral,Ativo,4.0,0,1,44.0,36-50,17.8,708.1380968836149,Bronze,0.5563636363636364,0.21984701205680024,0.75,0.487,0,Moderado
CUST-00858,Ryan Barbosa,bcosta@example.net,Não informado,1988-06-20,Silveira dos Dourados,RN,6836.224533713885,667.0,2,4869.899438862388,2022-02-27,Referral,Inativo,1.0,1,0,37.0,36-50,48.5,2434.949719431194,Ouro,0.6672727272727272,0.3023796757617311,0.0,0.3727,0,Bom
CUST-00859,Augusto Costela,mourasamuel@example.com,+55 (081) 0670-7334,1965-02-02,Silva do Sul,RR,3339.0575283257986,437.0,1,3971.837904923278,2024-04-16,Orgânico,Ativo,4.0,1,1,61.0,51-65,22.9,3971.837904923278,Bronze,0.24909090909090909,0.24661762998321982,0.75,0.3735,0,Alto Risco
CUST-00860,Vitor Gabriel Sales,isabelcosta@example.com,Não informado,2004-09-01,Martins de da Luz,AP,22766.570256192055,699.0,4,774.053525071079,2023-04-29,Orgânico,Inativo,4.0,1,0,21.0,18-25,34.5,193.51338126776974,Platina,0.7254545454545455,0.0480621944809386,0.75,0.4945,0,Bom
CUST-00861,Maria Garcia,bruna29@example.org,+55 (084) 5180-1993,2003-11-14,Correia das Pedras,SE,5664.909027253459,526.0,3,2384.176460157851,2023-12-31,Email,Churned,4.0,1,1,22.0,18-25,26.4,794.7254867192837,Ouro,0.4109090909090909,0.14803724677109384,0.75,0.4037,0,Moderado
CUST-00862,Rhavi Dias,silveiraarthur-miguel@example.org,+55 (061) 6132-0149,1955-04-05,Casa Grande,RO,1701.0128036556227,488.0,7,5489.7089538884775,2021-11-18,Pago,Ativo,5.0,1,1,70.0,65+,51.8,784.2441362697825,Bronze,0.3418181818181818,0.34086461832379056,1.0,0.506,1,Alto Risco
CUST-00863,Maria Fernanda Vargas,uleao@example.net,(021) 7194 7258,1979-05-27,Lopes,PA,14519.584045016802,467.0,2,2259.9465622446646,2024-11-08,Pago,Prospect,4.0,1,1,46.0,36-50,16.1,1129.9732811223323,Platina,0.30363636363636365,0.14032361803553264,0.75,0.3581,0,Alto Risco
CUST-00864,Sofia Montenegro,nunesallana@example.com,+55 (071) 1437-6875,2000-12-19,Peixoto,RJ,17276.70551590798,784.0,3,2692.2521676781303,2023-07-11,Orgânico,Ativo,4.0,1,1,25.0,26-35,32.1,897.4173892260434,Platina,0.88,0.16716614947628178,0.75,0.598,0,Excelente
CUST-00865,Danilo Barbosa,hvargas@example.com,81 0240 3470,1948-02-03,Farias de Viana,PI,3200.4538813797144,574.0,1,5161.196420762041,2022-11-05,Social,Ativo,3.0,1,1,78.0,65+,40.2,5161.196420762041,Bronze,0.49818181818181817,0.3204667611405955,0.5,0.4364,1,Moderado
CUST-00866,Rael Nogueira,email_nao_informado@desconhecido.com,+55 (051) 8773-3058,1947-08-20,Peixoto,PR,3746.6182348134585,834.0,1,3788.88332324416,2023-07-29,Orgânico,Ativo,3.0,0,1,78.0,65+,31.5,3788.88332324416,Prata,0.9709090909090909,0.23525769375008515,0.5,0.5957,0,Excelente
